순번,침수 원인(FLUD_CAUSE),침수 지구 명(F_DSTRC_NM),침수 재해 명(F_DSSTR_NM),침수 원인 상세(F_CUE_DTL),행정구역 코드(ADM_CD),침수위(FLUD_WAL),Latitude,Longitude
36227,1,용포지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 용포리,180,35.9859984,127.6191219
36231,1,대차지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 대차리,180,36.0113184,127.630752
36245,1,대차지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 대차리,174,36.0113184,127.630752
36250,1,오산지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 오산리,197,36.0335108,127.6851553
36251,1,대차지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 대차리,173,36.0113184,127.630752
36258,1,내도지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 내도리,165,36.0424037,127.6447139
36264,1,내도지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 내도리,197,36.0424037,127.6447139
36265,1,내도지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무주읍 내도리,172,36.0424037,127.6447139
36286,1,금평지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무풍면 금평리,440.5,35.9573767,127.8867475
36301,1,증산지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무풍면 증산리,407,35.9400824,127.8541202
36303,1,금평지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 무풍면 금평리,441,35.9573767,127.8867475
36336,1,대불지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 설천면 대불리,378.5,36.021041,127.8399967
36340,1,길산지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 설천면 길산리,245.5,36.022448,127.745446
36354,1,미천지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 설천면 미천리,411,36.004518,127.8602953
36358,1,소천지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 설천면 소천리,300,36.0110643,127.798451
36359,1,청량지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 설천면 청량리,279,36.0049765,127.7571476
36360,1,소천지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 설천면 소천리,279,36.0110643,127.798451
36372,1,삼유지구,태풍마이삭·하이선에의한침수,태풍마이삭·하이선에따른침수,전라북도 무주군 적상면 삼유리,346.5,35.9044489,127.6137208
36375,1,괴목지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 적상면 괴목리,370.5,35.9155505,127.7178651
36376,1,삼유지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 적상면 삼유리,323.5,35.9044489,127.6137208
36388,1,삼유지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 적상면 삼유리,295.5,35.9044489,127.6137208
36394,1,방이지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 적상면 방이리,270.5,35.9564911,127.6128789
36400,1,방이지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 적상면 방이리,237.5,35.9564911,127.6128789
36406,1,삼가지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 적상면 삼가리,277,35.911404,127.6480995
36423,1,사산지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 적상면 사산리,254.5,35.9080978,127.6845401
36428,1,사산지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 적상면 사산리,264.5,35.9080978,127.6845401
36448,1,사전지구,태풍마이삭·하이선에의한침수,태풍마이삭·하이선에따른침수,전라북도 무주군 안성면 사전리,418.5,35.8752486,127.6670792
36457,1,진도지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 안성면 진도리,361,35.8715147,127.6259207
36461,1,금평지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 안성면 금평리,457,35.8792718,127.6952462
36465,1,진도지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 안성면 진도리,386,35.8715147,127.6259207
36468,1,장기지구,태풍마이삭·하이선에의한침수,태풍마이삭·하이선에따른침수,전라북도 무주군 안성면 장기리,418.5,35.8588834,127.6516479
36491,1,죽천지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 안성면 죽천리,490.5,35.815256,127.6895859
36494,1,죽천지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 안성면 죽천리,505,35.815256,127.6895859
36495,1,공정지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 안성면 공정리,473.5,35.8369808,127.7202079
36497,1,공정지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 안성면 공정리,473.5,35.8369808,127.7202079
36498,1,공정지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 안성면 공정리,473.5,35.8369808,127.7202079
36521,1,금평지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 안성면 금평리,454.5,35.8792718,127.6952462
36522,1,금평지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 안성면 금평리,454.5,35.8792718,127.6952462
36529,1,금평지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 안성면 금평리,465.5,35.8792718,127.6952462
36530,1,금평지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 안성면 금평리,465.5,35.8792718,127.6952462
36539,1,장안지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 장안리,302.5,35.8976654,127.5913333
36543,1,고창지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 고창리,243.5,35.9386146,127.5666782
36554,1,대소지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 대소리,201.5,35.9673233,127.5613123
36558,1,굴암지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 굴암리,189.5,35.9820086,127.5825152
36561,1,굴암지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 굴암리,190.5,35.9820086,127.5825152
36567,1,가당지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 가당리,196.5,36.019383,127.5660606
36572,1,가당지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 가당리,214.5,36.019383,127.5660606
36587,1,가당지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 가당리,292.5,36.019383,127.5660606
36588,1,장안지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 장안리,389,35.8976654,127.5913333
36589,1,장안지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 장안리,361,35.8976654,127.5913333
36597,1,고창지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 고창리,233,35.9386146,127.5666782
36599,1,고창지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 고창리,221,35.9386146,127.5666782
36608,1,굴암지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 굴암리,199,35.9820086,127.5825152
36611,1,굴암지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 굴암리,193,35.9820086,127.5825152
36617,1,굴암지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 굴암리,201,35.9820086,127.5825152
36635,1,대소지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 대소리,206,35.9673233,127.5613123
36647,1,대유지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 대유리,198,35.9959595,127.5572222
36653,1,대유지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 대유리,196.5,35.9959595,127.5572222
36655,1,대유지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 대유리,190.5,35.9959595,127.5572222
36659,1,대소지구,집중호우에의한침수,집중호우에따른침수,전라북도 무주군 부남면 대소리,205.5,35.9673233,127.5613123
36677,1,검세지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 삼랑진읍 검세리,2.5,35.4066835,128.8562378
36680,1,안태지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 삼랑진읍 안태리,2.5,35.4096983,128.8759124
36685,1,고법지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 청도면 고법리,63,35.5542554,128.6596165
36687,1,고법지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 청도면 고법리,63,35.5542554,128.6596165
36695,1,파서지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 하남읍 파서리,2.5,35.3889928,128.7446091
36707,1,명례지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 하남읍 명례리,3,35.3584561,128.7735279
36722,1,춘화지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 부북면 춘화리,39,35.5273617,128.7319625
36729,1,대항지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 부북면 대항리,91,35.5665279,128.6917619
36732,1,무연지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 부북면 무연리,39.5,35.5408956,128.7290592
36740,1,금산지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 상동면 금산리,29,35.5518693,128.770841
36742,1,남기지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 산외면 남기리,19.5,35.5140613,128.7913894
36743,1,남기지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 산외면 남기리,20,35.5140613,128.7913894
36748,1,남기지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 산외면 남기리,19,35.5140613,128.7913894
36773,1,송백지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 산내면 송백리,100.5,35.5815052,128.8943397
36785,1,봉의지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 산내면 봉의리,105,35.5941985,128.8649909
36786,1,봉의지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 산내면 봉의리,105,35.5941985,128.8649909
36794,1,송백지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 산내면 송백리,115,35.5815052,128.8943397
36797,1,가인지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 산내면 가인리,151.5,35.6107704,128.9007468
36799,1,가인지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 산내면 가인리,152,35.6107704,128.9007468
36803,1,삼양지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 산내면 삼양리,240.5,35.5962414,128.9811468
36812,1,사연지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 단장면 사연리,62.5,35.5256798,128.8831901
36818,1,범도지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 단장면 범도리,95.5,35.5257642,128.9083329
36819,1,고례지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 단장면 고례리,412.5,35.4778882,128.94237
36824,1,연금지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 상남면 연금리,5.5,35.4313664,128.7564274
36829,1,조음지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 상남면 조음리,14,35.4149098,128.7477209
36834,1,조음지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 상남면 조음리,14,35.4149098,128.7477209
36843,1,반월지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 초동면 반월리,3,35.381059,128.6605708
36845,1,반월지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 초동면 반월리,7.5,35.381059,128.6605708
36855,1,반월지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 초동면 반월리,8,35.381059,128.6605708
36863,1,반월지구,태풍 마이삭·하이선에 의한 침수,태풍 마이삭·하이선에 따른 침수,경상남도 밀양시 초동면 반월리,8,35.381059,128.6605708
36878,1,고산리409 지구,제 9호 및 10호 태풍,내수침수,제주특별자치도 제주시 한경면 고산리,34.1,33.3040691,126.1881455
36903,1,조수리3446지구,제9호 및 10호 태풍,내수침수,제주특별자치도 제주시 한경면 조수리,68.4,33.312071,126.2161535
36905,1,조수리3540-1 지구,제 9호 및 10호 태풍,내수침수,제주특별자치도 제주시 한경면 조수리,62.4,33.312071,126.2161535
36906,1,조수리3510-3지구,풍제 9호 및 10호 태,내수침수,제주특별자치도 제주시 한경면 조수리,57.5,33.312071,126.2161535
36910,1,화북일동1475-1,제 9호 및 10호 태풍,내수침수,제주특별자치도 제주시 화북일동,4.7,33.5188261,126.5637065
36912,1,동일리 379지구,제8호 태풍 바비,내수침수,제주특별자치도 서귀포시 대정읍 동일리,28.2,33.2533626,126.2490546
36921,1,무릉리 1291지구,제8호 태풍 바비,내수침수,제주특별자치도 서귀포시 대정읍 무릉리,34.4,33.270264,126.2004199
36943,1,영락리 1557지구,제8호 태풍 바비,내수침수,제주특별자치도 서귀포시 대정읍 영락리,7.3,33.2562288,126.2115638
36946,1,고성리 466-2지구,제9호 태풍 마이삭,내수침수,제주특별자치도 서귀포시 성산읍 고성리,5.4,33.4445754,126.9095025
36955,1,동홍동 535지구,제9호 태풍 마이삭,내수침수,제주특별자치도 서귀포시 동홍동,69.1,33.2663197,126.5671727
36979,1,하원동 1105지구,제9호 태풍 마이삭,내수침수,제주특별자치도 서귀포시 하원동,162.1,33.326215,126.4716831
36981,1,동일리 214지구,제10호 태풍 하이선,내수침수,제주특별자치도 서귀포시 대정읍 동일리,39.1,33.2533626,126.2490546
36987,1,무릉리 719지구,제10호 태풍 하이선,내수침수,제주특별자치도 서귀포시 대정읍 무릉리,59.3,33.270264,126.2004199
37000,1,삼달리 381-1지구,제10호 태풍 하이선,내수침수,제주특별자치도 서귀포시 성산읍 삼달리,57.1,33.3822884,126.8347756
